;index;date;couleur des yeux;age;exp;salaire;sexe;diplome;métier;note;dispo;embauche;ville d'origine
18239;18239;04/03/2013;Marron;44.0;13.0;32552.0;M;doctorat;Data Scientist;75.15;oui;0;1
18240;18240;22/10/2010;Vert;42.0;7.0;27994.0;M;master;Data Scientist;90.02;oui;0;7
18241;18241;21/01/2014;Vert;41.0;10.0;36312.0;M;bac;Data Scientist;68.96;non;0;13
18242;18242;01/07/2012;Hazel;37.0;13.0;29119.0;F;master;Data Engineer;75.23;oui;0;4
18243;18243;24/12/2011;Hazel;34.0;10.0;34482.0;M;master;Data Steward;76.28;non;1;14
18244;18244;28/04/2012;Bleu;44.0;11.0;31826.0;M;master;Data Scientist;85.29;non;0;14
18245;18245;15/01/2010;Vert;44.0;9.0;29339.0;M;master;Data Engineer;85.15;oui;0;11
18246;18246;07/05/2012;Hazel;33.0;13.0;37654.0;M;master;Data Engineer;66.59;oui;0;11
18247;18247;14/04/2010;Marron;36.0;15.0;44490.0;M;doctorat;Data Engineer;65.94;oui;0;9
18248;18248;01/11/2011;Marron;40.0;10.0;32857.0;F;licence;Data Analyst;52.21;non;1;1
18249;18249;05/07/2013;Hazel;25.0;10.0;38423.0;F;licence;Data Analyst;74.57;non;0;15
18250;18250;02/03/2012;Hazel;46.0;10.0;33334.0;F;master;Data Analyst;83.89;non;0;10
18251;18251;28/11/2012;Hazel;45.0;7.0;35747.0;F;licence;Data Analyst;64.3;non;0;15
18252;18252;26/04/2011;Hazel;49.0;12.0;38324.0;M;licence;Data Scientist;77.12;non;0;3
18253;18253;15/05/2013;Marron;49.0;17.0;35147.0;;master;Data Scientist;86.95;non;0;13
18254;18254;17/03/2012;Marron;21.0;12.0;26766.0;M;doctorat;Data Scientist;92.32;non;0;5
18255;18255;22/05/2012;Marron;37.0;16.0;35375.0;M;master;Data Scientist;85.39;oui;0;13
18256;18256;21/04/2012;Bleu;20.0;7.0;33094.0;M;master;Data Scientist;89.97;oui;0;12
18257;18257;06/01/2014;Marron;39.0;11.0;25053.0;M;doctorat;Data Scientist;77.4;non;0;5
18258;18258;27/08/2011;Hazel;29.0;12.0;31003.0;M;licence;Data Scientist;66.18;non;0;1
18259;18259;19/03/2010;Bleu;42.0;9.0;34530.0;M;licence;Data Scientist;58.91;non;0;8
18260;18260;22/02/2011;Marron;31.0;6.0;35096.0;F;master;Data Scientist;69.41;non;0;2
18261;18261;28/12/2014;Marron;27.0;7.0;37649.0;F;doctorat;Data Engineer;79.57;oui;0;1
18262;18262;11/11/2010;Bleu;21.0;9.0;35289.0;M;licence;Data Analyst;68.26;non;0;15
18263;18263;28/05/2014;Bleu;39.0;8.0;26685.0;M;master;Data Scientist;103.45;non;0;6
18264;18264;09/09/2010;Bleu;48.0;9.0;29573.0;M;licence;Data Scientist;69.42;non;0;13
18265;18265;28/02/2014;Hazel;35.0;9.0;34182.0;M;master;Data Scientist;77.86;non;0;15
18266;18266;01/07/2010;Bleu;42.0;10.0;36535.0;M;bac;Data Scientist;62.29;non;0;3
18267;18267;14/04/2012;Hazel;21.0;12.0;31278.0;F;licence;Data Engineer;86.7;non;0;12
18268;18268;06/03/2014;Marron;33.0;10.0;25811.0;F;doctorat;Data Analyst;118.67;oui;0;11
18269;18269;03/02/2013;Bleu;39.0;11.0;30012.0;M;licence;Data Scientist;67.99;non;0;9
18270;18270;17/07/2013;Hazel;32.0;6.0;29606.0;M;master;Data Analyst;81.01;non;0;2
18271;18271;14/07/2011;Hazel;51.0;7.0;43576.0;M;licence;Data Scientist;66.01;oui;0;8
18272;18272;06/08/2013;Hazel;42.0;11.0;38131.0;M;licence;Data Scientist;53.16;non;0;7
18273;18273;31/07/2013;Bleu;27.0;11.0;40986.0;M;licence;Data Scientist;65.58;oui;0;12
18274;18274;09/01/2012;Hazel;32.0;7.0;35700.0;M;licence;Data Scientist;67.92;non;0;12
18275;18275;14/11/2010;Marron;44.0;9.0;38251.0;M;master;Data Scientist;79.89;oui;0;14
18276;18276;13/01/2013;Hazel;42.0;7.0;36016.0;F;master;Data Analyst;97.45;oui;0;7
18277;18277;01/12/2011;Marron;32.0;5.0;37212.0;F;doctorat;Data Steward;104.98;oui;0;1
18278;18278;12/11/2013;Hazel;43.0;13.0;36465.0;F;licence;Data Engineer;73.74;non;1;10
18279;18279;04/09/2013;Vert;24.0;14.0;34188.0;M;licence;Data Scientist;69.78;oui;0;15
18280;18280;15/03/2013;Hazel;30.0;10.0;32647.0;F;licence;Data Scientist;87.98;non;0;9
18281;18281;28/11/2011;Bleu;32.0;7.0;36641.0;M;licence;Data Scientist;60.19;non;0;6
18282;18282;21/01/2012;Vert;51.0;7.0;37906.0;M;master;Data Scientist;115.29;oui;1;9
18283;18283;09/10/2014;Hazel;33.0;9.0;26900.0;F;master;Data Analyst;95.89;oui;0;12
18284;18284;19/03/2013;Marron;38.0;11.0;40955.0;M;licence;Data Scientist;64.8;non;0;14
18285;18285;21/02/2013;Hazel;17.0;9.0;39891.0;F;licence;Data Analyst;72.43;oui;0;6
18286;18286;01/04/2011;Hazel;34.0;10.0;26436.0;F;master;Data Analyst;81.4;non;0;14
18287;18287;23/06/2010;Marron;15.0;9.0;35139.0;F;licence;Data Analyst;71.13;non;0;4
18288;18288;21/02/2012;Marron;25.0;11.0;38025.0;F;master;Data Scientist;57.9;non;0;6
18289;18289;24/03/2014;Hazel;48.0;14.0;23343.0;F;master;Data Analyst;112.37;non;0;10
18290;18290;28/09/2010;Hazel;47.0;10.0;33567.0;F;licence;Data Engineer;83.5;non;0;3
18291;18291;25/07/2014;Bleu;31.0;8.0;31084.0;M;bac;Data Scientist;58.87;non;0;15
18292;18292;10/05/2012;Marron;47.0;13.0;34042.0;M;doctorat;Data Scientist;101.51;oui;0;2
18293;18293;14/11/2011;Bleu;38.0;14.0;35426.0;M;master;Data Scientist;82.39;oui;1;12
18294;18294;26/08/2012;Bleu;28.0;13.0;34833.0;M;licence;Data Scientist;71.94;non;0;14
18295;18295;15/05/2010;Hazel;47.0;13.0;35959.0;M;doctorat;Data Scientist;89.14;oui;1;6
18296;18296;14/05/2011;Marron;26.0;5.0;30170.0;M;master;Data Scientist;81.53;non;0;10
18297;18297;26/09/2013;Vert;16.0;8.0;35419.0;M;licence;Data Engineer;76.28;oui;0;9
18298;18298;26/10/2010;Marron;38.0;14.0;31690.0;F;master;Data Analyst;79.67;non;0;14
18299;18299;18/09/2010;Bleu;24.0;9.0;29828.0;F;bac;Data Analyst;41.83;non;0;13
18300;18300;13/08/2011;Hazel;40.0;8.0;37565.0;M;master;Data Scientist;99.29;oui;0;9
18301;18301;20/08/2012;Bleu;37.0;8.0;45293.0;M;bac;Data Scientist;56.18;oui;0;2
18302;18302;12/11/2010;Hazel;38.0;10.0;33202.0;M;master;Data Scientist;75.04;non;0;4
18303;18303;30/06/2010;Marron;33.0;15.0;36915.0;F;master;Data Steward;66.54;oui;0;1
18304;18304;10/12/2011;Hazel;35.0;6.0;23163.0;F;master;Data Scientist;105.48;non;0;3
18305;18305;01/06/2013;Bleu;41.0;8.0;34263.0;M;licence;Data Scientist;69.09;non;0;7
18306;18306;06/03/2013;Marron;40.0;11.0;28612.0;F;doctorat;Data Engineer;109.87;oui;0;5
18307;18307;29/04/2014;Hazel;34.0;11.0;30184.0;M;master;Data Scientist;96.95;non;0;3
18308;18308;12/11/2012;Vert;53.0;9.0;35451.0;M;bac;Data Scientist;57.09;non;0;6
18309;18309;15/01/2013;Bleu;42.0;3.0;34365.0;M;master;Data Engineer;95.64;oui;0;12
18310;18310;29/05/2013;Hazel;37.0;11.0;36884.0;F;licence;Data Scientist;67.25;non;0;7
18311;18311;26/03/2012;Hazel;17.0;9.0;41551.0;M;master;Data Scientist;64.0;oui;0;7
18312;18312;12/08/2011;Vert;28.0;9.0;25887.0;M;bac;Data Scientist;88.3;non;0;11
18313;18313;05/08/2012;Marron;44.0;6.0;40466.0;M;licence;Data Scientist;46.21;non;0;14
18314;18314;16/05/2013;Bleu;42.0;15.0;29746.0;M;doctorat;Data Scientist;85.38;oui;0;14
18315;18315;03/10/2011;Hazel;39.0;6.0;29397.0;F;master;Data Analyst;90.78;non;0;1
18316;18316;19/04/2012;Hazel;29.0;13.0;31333.0;F;master;Data Scientist;91.37;non;0;14
18317;18317;14/02/2011;Bleu;39.0;11.0;39930.0;M;bac;;59.34;non;0;3
18318;18318;07/06/2010;Hazel;37.0;11.0;33833.0;M;doctorat;Data Engineer;88.12;oui;0;14
18319;18319;14/07/2011;Hazel;36.0;4.0;29707.0;F;licence;Data Engineer;55.84;non;0;14
18320;18320;04/04/2011;Hazel;42.0;15.0;30297.0;M;licence;Data Steward;74.29;non;1;6
18321;18321;04/06/2011;Marron;25.0;9.0;36302.0;F;doctorat;Data Steward;108.91;oui;0;1
18322;18322;02/05/2010;Bleu;29.0;8.0;33209.0;M;master;Data Analyst;53.92;non;0;14
18323;18323;27/01/2013;Marron;46.0;7.0;36440.0;F;doctorat;Data Engineer;95.9;oui;0;12
18324;18324;23/04/2014;Vert;33.0;8.0;38806.0;F;bac;Data Engineer;76.39;non;0;11
18325;18325;13/07/2010;Bleu;38.0;13.0;26023.0;F;master;Data Analyst;108.27;oui;0;12
18326;18326;13/02/2010;Vert;48.0;8.0;31519.0;M;bac;Data Scientist;44.19;non;0;3
18327;18327;08/08/2013;Marron;33.0;13.0;38298.0;F;master;Data Analyst;73.69;oui;0;12
18328;18328;09/12/2012;Bleu;27.0;9.0;29681.0;F;master;Data Steward;90.89;oui;0;12
18329;18329;11/08/2010;Marron;38.0;7.0;39231.0;F;licence;Data Analyst;61.65;non;1;3
18330;18330;30/04/2011;Hazel;37.0;6.0;38909.0;M;master;Data Steward;68.24;oui;0;2
18331;18331;03/09/2013;Vert;20.0;11.0;35329.0;M;doctorat;Data Steward;78.25;oui;0;8
18332;18332;03/07/2013;Bleu;26.0;7.0;38144.0;M;licence;Data Scientist;54.86;non;0;8
18333;18333;20/09/2013;Hazel;46.0;10.0;26765.0;M;doctorat;Data Analyst;97.4;oui;0;11
18334;18334;07/11/2014;Hazel;25.0;8.0;24513.0;M;master;Data Scientist;89.32;non;0;7
18335;18335;14/10/2014;Marron;30.0;6.0;36822.0;F;master;Data Scientist;60.04;non;0;9
18336;18336;21/01/2011;Marron;36.0;4.0;27815.0;M;doctorat;Data Engineer;89.13;oui;0;4
18337;18337;14/12/2010;Hazel;29.0;11.0;34776.0;M;master;Data Scientist;86.65;non;0;1
18338;18338;07/08/2010;Bleu;20.0;9.0;36110.0;F;licence;Data Analyst;70.13;non;0;15
18339;18339;02/11/2011;Bleu;41.0;13.0;19330.0;F;doctorat;Data Scientist;124.94;non;0;1
18340;18340;05/08/2010;Hazel;44.0;15.0;45382.0;F;licence;Data Steward;47.84;oui;0;3
18341;18341;22/10/2010;Hazel;39.0;12.0;31138.0;F;master;Data Analyst;72.5;non;0;5
18342;18342;;Hazel;31.0;8.0;30348.0;M;master;Data Scientist;68.42;non;0;8
18343;18343;03/08/2010;Marron;33.0;11.0;43777.0;F;master;Data Steward;89.4;oui;0;7
18344;18344;04/06/2010;Hazel;34.0;15.0;36961.0;M;licence;Data Analyst;47.5;non;0;9
18345;18345;24/04/2014;Bleu;40.0;9.0;36130.0;M;bac;Data Scientist;47.42;non;0;11
18346;18346;23/05/2014;Marron;42.0;9.0;34707.0;F;master;Data Scientist;86.23;oui;0;6
18347;18347;16/03/2011;Bleu;41.0;6.0;33024.0;M;licence;Data Scientist;68.22;non;0;5
18348;18348;08/06/2012;Hazel;32.0;10.0;31818.0;F;master;Data Analyst;82.51;oui;0;14
18349;18349;27/01/2013;Hazel;53.0;10.0;26702.0;M;doctorat;Data Analyst;101.63;oui;0;6
18350;18350;15/06/2014;Marron;37.0;8.0;37027.0;M;master;Data Scientist;83.25;oui;0;12
18351;18351;08/05/2010;Bleu;36.0;12.0;36564.0;M;licence;Data Scientist;;non;0;14
18352;18352;08/07/2010;Hazel;30.0;10.0;34118.0;F;master;Data Scientist;86.37;non;0;9
18353;18353;08/12/2013;Hazel;40.0;8.0;35677.0;M;licence;Data Scientist;63.82;non;0;4
18354;18354;12/03/2010;Marron;48.0;11.0;34689.0;M;doctorat;Data Scientist;93.81;oui;0;6
18355;18355;24/07/2014;Bleu;8.0;8.0;31085.0;M;licence;Data Analyst;64.36;non;0;5
18356;18356;03/09/2014;Hazel;43.0;9.0;40446.0;M;master;Data Analyst;89.27;oui;0;5
18357;18357;11/04/2014;Bleu;45.0;12.0;44478.0;F;bac;Data Steward;61.73;non;0;12
18358;18358;15/08/2014;Hazel;39.0;7.0;28107.0;F;master;Data Scientist;105.69;non;0;12
18359;18359;19/09/2012;Bleu;42.0;11.0;37660.0;M;licence;Data Scientist;70.94;non;1;14
18360;18360;15/03/2012;Marron;43.0;12.0;37646.0;F;licence;Data Scientist;75.4;non;0;6
18361;18361;01/08/2012;Hazel;19.0;7.0;36688.0;F;licence;Data Scientist;70.68;non;0;11
18362;18362;05/10/2011;Bleu;40.0;12.0;34797.0;M;licence;Data Analyst;53.9;non;0;12
18363;18363;19/12/2013;Hazel;32.0;15.0;31644.0;M;master;Data Scientist;74.56;non;0;8
18364;18364;31/08/2010;Marron;49.0;7.0;30823.0;F;doctorat;Data Analyst;87.13;oui;0;10
18365;18365;27/06/2011;Bleu;40.0;10.0;40696.0;M;licence;Data Analyst;69.28;non;0;6
18366;18366;23/11/2012;Marron;42.0;8.0;44460.0;F;master;Data Steward;69.55;oui;0;5
18367;18367;31/08/2010;Hazel;35.0;13.0;35748.0;M;master;Data Scientist;94.36;oui;0;6
18368;18368;12/01/2013;Hazel;43.0;11.0;45712.0;M;licence;Data Scientist;69.43;oui;0;1
18369;18369;04/11/2012;Marron;32.0;11.0;26811.0;F;doctorat;Data Analyst;105.72;non;0;8
18370;18370;18/08/2014;Marron;47.0;11.0;38712.0;M;licence;Data Scientist;59.58;non;0;2
18371;18371;23/04/2013;Bleu;40.0;7.0;43525.0;M;licence;Data Engineer;61.13;oui;0;9
18372;18372;22/02/2014;Marron;43.0;12.0;39036.0;F;doctorat;Data Engineer;69.84;oui;0;7
18373;18373;31/03/2014;Bleu;34.0;5.0;37691.0;M;licence;Data Scientist;55.65;non;0;3
18374;18374;24/07/2012;Bleu;61.0;17.0;24919.0;M;licence;Data Scientist;79.77;non;0;15
18375;18375;;Marron;31.0;13.0;34247.0;F;master;Data Engineer;69.73;non;0;7
18376;18376;16/03/2012;Hazel;53.0;6.0;35430.0;F;licence;Data Scientist;86.29;non;0;3
18377;18377;;Marron;37.0;13.0;35016.0;M;master;Data Analyst;84.09;oui;0;14
18378;18378;05/04/2012;Hazel;41.0;12.0;47344.0;M;bac;Data Scientist;38.43;non;0;9
18379;18379;27/01/2012;Hazel;34.0;11.0;32699.0;M;master;Data Analyst;78.18;oui;0;10
18380;18380;27/01/2013;Hazel;34.0;11.0;36557.0;M;licence;Data Analyst;76.72;non;0;6
18381;18381;10/02/2014;Vert;34.0;9.0;40559.0;M;licence;Data Engineer;63.77;oui;0;5
18382;18382;29/05/2014;Marron;41.0;14.0;40466.0;F;licence;Data Steward;66.55;non;0;14
18383;18383;22/09/2013;Hazel;35.0;12.0;36958.0;M;bac;Data Scientist;48.47;non;0;2
18384;18384;20/04/2010;Bleu;28.0;9.0;33955.0;F;licence;Data Analyst;67.47;non;0;15
18385;18385;11/07/2012;Hazel;45.0;8.0;39009.0;M;master;Data Engineer;69.01;oui;0;13
18386;18386;16/04/2014;;74.0;3.0;41158.0;M;bac;Data Steward;86.53;non;1;14
18387;18387;19/11/2013;Bleu;56.0;9.0;31949.0;M;master;Data Analyst;69.93;non;0;11
18388;18388;;Bleu;35.0;8.0;29339.0;M;master;Data Engineer;70.48;oui;0;7
18389;18389;23/03/2013;Marron;48.0;12.0;38600.0;F;master;Data Engineer;91.94;oui;0;3
18390;18390;26/11/2014;Bleu;32.0;12.0;34688.0;M;master;Data Analyst;91.55;oui;0;14
18391;18391;09/01/2011;Hazel;38.0;6.0;38805.0;F;licence;Data Engineer;67.75;oui;0;14
18392;18392;10/03/2011;Bleu;30.0;10.0;38131.0;F;licence;Data Analyst;65.11;non;0;2
18393;18393;13/09/2011;Marron;22.0;9.0;36019.0;M;master;Data Scientist;82.45;oui;0;13
18394;18394;08/04/2011;Bleu;36.0;10.0;40678.0;F;bac;Data Engineer;58.31;;0;6
18395;18395;15/05/2010;Marron;36.0;12.0;38870.0;M;licence;Data Scientist;59.3;non;0;13
18396;18396;26/12/2012;Bleu;;13.0;30189.0;F;licence;Data Scientist;58.17;non;0;1
18397;18397;11/02/2013;Marron;26.0;12.0;26517.0;M;doctorat;Data Scientist;90.8;oui;0;14
18398;18398;01/07/2014;Hazel;17.0;13.0;36389.0;F;licence;Data Scientist;64.39;non;0;10
18399;18399;04/02/2014;Marron;31.0;10.0;;M;master;Data Steward;67.61;oui;0;8
18400;18400;09/04/2014;Marron;43.0;11.0;38700.0;M;master;Data Scientist;68.28;oui;0;9
18401;18401;04/12/2014;Hazel;35.0;11.0;35793.0;M;master;Data Engineer;75.01;oui;0;6
18402;18402;02/10/2011;Hazel;35.0;5.0;44675.0;F;bac;Data Scientist;64.61;non;0;8
18403;18403;08/06/2011;Bleu;44.0;11.0;26112.0;M;master;Data Scientist;68.71;non;0;9
18404;18404;20/06/2011;Marron;30.0;11.0;30453.0;M;doctorat;Data Scientist;85.07;non;0;3
18405;18405;13/02/2011;Marron;38.0;3.0;30349.0;F;master;Data Engineer;71.34;non;0;9
18406;18406;17/04/2010;Marron;40.0;12.0;36923.0;F;master;Data Engineer;92.32;oui;0;6
18407;18407;30/04/2010;Hazel;28.0;12.0;41276.0;M;doctorat;Data Scientist;75.55;oui;1;7
18408;18408;31/12/2014;Marron;32.0;8.0;38962.0;F;master;Data Scientist;87.84;oui;0;11
18409;18409;12/12/2013;Hazel;32.0;13.0;33810.0;M;master;Data Analyst;66.27;oui;0;4
18410;18410;12/03/2014;Vert;46.0;16.0;46233.0;F;licence;Data Scientist;101.51;oui;1;3
18411;18411;19/03/2011;Marron;34.0;9.0;34021.0;F;doctorat;Data Steward;79.7;oui;0;8
18412;18412;27/04/2013;Bleu;40.0;5.0;36626.0;;licence;Data Analyst;68.12;non;0;15
18413;18413;11/07/2012;Hazel;36.0;11.0;36431.0;F;licence;Data Engineer;75.1;non;0;4
18414;18414;12/03/2014;Vert;40.0;7.0;37525.0;M;bac;Data Scientist;38.23;non;0;1
18415;18415;25/07/2013;Bleu;22.0;6.0;31391.0;M;master;Data Engineer;83.71;oui;0;13
18416;18416;21/01/2011;Marron;38.0;13.0;38029.0;M;master;Data Scientist;51.65;non;0;8
18417;18417;03/09/2010;Bleu;25.0;9.0;32517.0;M;licence;Data Scientist;73.92;non;0;10
18418;18418;06/02/2011;Hazel;43.0;8.0;24475.0;F;doctorat;Data Analyst;105.67;oui;0;7
18419;18419;11/04/2012;Vert;32.0;11.0;44089.0;M;bac;Data Steward;105.15;oui;1;3
18420;18420;06/09/2014;Hazel;28.0;9.0;29458.0;M;master;Data Scientist;70.19;non;0;2
18421;18421;16/08/2010;Marron;42.0;9.0;36689.0;M;master;Data Analyst;69.47;oui;0;1
18422;18422;10/02/2014;Marron;32.0;10.0;36003.0;F;master;Data Steward;66.83;non;1;11
18423;18423;31/03/2014;Marron;43.0;11.0;35296.0;F;licence;Data Scientist;71.69;non;0;5
18424;18424;15/02/2010;Hazel;34.0;6.0;35722.0;M;master;Data Scientist;90.48;oui;0;14
18425;18425;04/08/2011;Marron;28.0;16.0;38877.0;M;master;Data Scientist;59.76;oui;1;1
18426;18426;10/05/2013;Marron;22.0;12.0;31185.0;F;doctorat;Data Engineer;69.94;oui;0;13
18427;18427;23/02/2014;Marron;32.0;8.0;42322.0;M;licence;Data Scientist;63.9;non;0;14
18428;18428;01/07/2014;Bleu;33.0;10.0;41204.0;M;bac;Data Scientist;52.69;non;0;1
18429;18429;23/03/2014;Hazel;31.0;7.0;37051.0;F;licence;Data Analyst;90.74;non;0;12
18430;18430;30/09/2013;Bleu;27.0;11.0;32559.0;F;licence;Data Analyst;106.9;non;0;14
18431;18431;18/11/2011;Bleu;27.0;14.0;33874.0;M;licence;Data Analyst;;non;0;7
18432;18432;11/07/2013;Bleu;24.0;14.0;38205.0;M;licence;Data Scientist;52.43;non;0;8
18433;18433;24/07/2013;Bleu;29.0;11.0;35601.0;M;licence;Data Analyst;65.72;non;0;12
18434;18434;25/01/2014;Bleu;52.0;11.0;31536.0;F;licence;Data Analyst;78.31;non;0;14
18435;18435;08/06/2012;Bleu;49.0;7.0;38716.0;M;bac;Data Scientist;55.42;non;0;10
18436;18436;17/10/2014;Vert;35.0;9.0;33983.0;M;bac;Data Analyst;35.34;non;0;4
18437;18437;29/01/2012;Bleu;43.0;18.0;32083.0;M;doctorat;Data Scientist;91.19;oui;0;7
18438;18438;23/11/2013;Marron;43.0;12.0;34803.0;F;master;Data Analyst;63.58;non;0;13
18439;18439;10/07/2011;Bleu;33.0;3.0;38268.0;M;licence;Data Scientist;73.98;non;0;2
18440;18440;03/12/2011;Bleu;47.0;11.0;29814.0;M;licence;Data Scientist;74.7;non;0;12
18441;18441;20/12/2014;Bleu;34.0;7.0;33282.0;M;master;Data Analyst;85.71;oui;0;15
18442;18442;10/02/2011;Marron;27.0;6.0;33393.0;F;doctorat;Data Steward;95.6;oui;0;6
18443;18443;25/09/2013;Marron;30.0;12.0;41460.0;F;licence;Data Scientist;79.68;non;0;10
18444;18444;26/01/2012;Marron;28.0;9.0;34634.0;F;master;Data Analyst;47.34;non;1;12
18445;18445;29/09/2014;Bleu;35.0;9.0;30395.0;F;master;Data Scientist;99.4;non;0;8
18446;18446;27/05/2014;Marron;46.0;14.0;36426.0;M;doctorat;Data Engineer;68.44;oui;0;7
18447;18447;01/12/2013;Bleu;37.0;13.0;28602.0;M;master;Data Scientist;65.54;non;0;11
18448;18448;12/03/2013;Bleu;49.0;7.0;27724.0;M;master;Data Scientist;90.18;oui;0;8
18449;18449;21/03/2013;Hazel;15.0;12.0;32746.0;F;bac;Data Steward;78.09;non;1;13
18450;18450;25/05/2012;Hazel;44.0;11.0;30720.0;M;master;Data Scientist;72.19;non;0;12
18451;18451;08/05/2014;Bleu;33.0;9.0;32541.0;M;doctorat;Data Steward;117.88;oui;0;5
18452;18452;18/06/2011;Hazel;40.0;8.0;39239.0;M;master;Data Analyst;68.69;oui;0;1
18453;18453;09/10/2013;Marron;39.0;7.0;32342.0;M;doctorat;Data Analyst;75.4;oui;0;7
18454;18454;25/08/2010;Bleu;28.0;10.0;34680.0;M;licence;Data Scientist;61.62;non;0;7
18455;18455;27/05/2010;Marron;35.0;14.0;31457.0;F;licence;Data Engineer;41.68;non;1;9
18456;18456;19/01/2013;Marron;30.0;8.0;31927.0;F;master;Data Engineer;83.3;non;0;5
18457;18457;07/03/2010;Hazel;30.0;7.0;41835.0;M;licence;Data Scientist;53.63;non;0;7
18458;18458;11/01/2013;Hazel;17.0;7.0;39766.0;M;master;Data Engineer;88.33;oui;1;1
18459;18459;15/05/2014;Bleu;22.0;8.0;40394.0;M;licence;Data Scientist;47.4;non;0;12
18460;18460;27/10/2013;Hazel;48.0;8.0;37348.0;M;licence;Data Scientist;75.24;non;0;1
18461;18461;07/02/2014;Hazel;36.0;11.0;33498.0;M;licence;Data Engineer;76.72;non;1;10
18462;18462;23/04/2011;Bleu;34.0;8.0;33348.0;M;licence;Data Analyst;80.38;non;0;9
18463;18463;19/02/2013;Bleu;46.0;6.0;29967.0;M;doctorat;Data Scientist;99.86;oui;0;10
18464;18464;05/05/2012;Hazel;34.0;10.0;36272.0;F;master;Data Steward;84.68;oui;0;2
18465;18465;26/09/2012;Marron;35.0;9.0;40185.0;F;master;Data Scientist;59.68;oui;1;15
18466;18466;26/09/2010;Hazel;24.0;5.0;37967.0;M;master;Data Scientist;66.2;oui;0;9
18467;18467;17/04/2014;Bleu;40.0;7.0;40477.0;M;licence;Data Scientist;41.74;non;0;10
18468;18468;01/03/2013;Hazel;35.0;1.0;31384.0;M;doctorat;Data Engineer;78.25;oui;0;11
18469;18469;02/01/2013;Bleu;22.0;6.0;37227.0;M;bac;Data Scientist;82.42;non;0;12
18470;18470;13/08/2011;Hazel;33.0;8.0;34107.0;M;master;Data Scientist;70.67;non;1;5
18471;18471;14/09/2010;Bleu;42.0;11.0;36812.0;M;licence;Data Scientist;84.09;non;0;5
18472;18472;22/09/2012;Hazel;36.0;9.0;31427.0;F;master;Data Scientist;79.82;non;0;2
18473;18473;27/10/2012;Hazel;12.0;8.0;34913.0;M;master;Data Scientist;52.97;non;0;11
18474;18474;07/03/2012;Hazel;44.0;8.0;27724.0;M;doctorat;Data Scientist;74.79;non;0;2
18475;18475;13/01/2014;Bleu;33.0;13.0;35190.0;M;licence;Data Analyst;74.54;oui;0;11
18476;18476;02/10/2012;Bleu;35.0;9.0;33501.0;M;licence;Data Scientist;70.18;non;0;15
18477;18477;23/04/2014;Hazel;59.0;12.0;39386.0;M;licence;Data Scientist;52.0;non;0;1
18478;18478;28/08/2014;Hazel;45.0;10.0;32993.0;F;master;Data Scientist;108.24;oui;0;3
18479;18479;16/04/2011;Bleu;39.0;13.0;33234.0;M;licence;Data Scientist;67.92;non;0;7
18480;18480;25/07/2014;Bleu;26.0;8.0;33760.0;M;licence;Data Scientist;74.42;non;0;4
18481;18481;10/01/2010;Hazel;41.0;8.0;43969.0;F;bac;Data Analyst;75.31;non;0;15
18482;18482;13/12/2011;Hazel;42.0;9.0;28794.0;F;master;Data Scientist;91.51;non;0;3
18483;18483;29/07/2013;Marron;42.0;14.0;40413.0;M;licence;Data Scientist;58.17;non;0;10
18484;18484;25/10/2013;Bleu;49.0;11.0;33434.0;F;master;Data Engineer;102.26;oui;0;12
18485;18485;01/05/2010;Marron;41.0;7.0;35117.0;M;master;Data Scientist;76.0;non;0;4
18486;18486;08/01/2010;Vert;;9.0;29741.0;F;licence;Data Engineer;85.46;non;0;2
18487;18487;02/09/2014;Marron;12.0;12.0;42768.0;F;licence;Data Analyst;73.34;non;0;1
18488;18488;18/01/2014;Marron;48.0;11.0;37255.0;F;master;Data Analyst;75.56;non;0;3
18489;18489;17/07/2014;Bleu;27.0;7.0;39789.0;M;licence;Data Engineer;61.81;oui;0;14
18490;18490;06/05/2013;Bleu;24.0;11.0;30411.0;M;bac;Data Steward;89.77;non;1;12
18491;18491;07/01/2011;Marron;30.0;13.0;32979.0;F;master;Data Scientist;73.26;non;0;15
18492;18492;10/05/2010;Bleu;22.0;10.0;39381.0;M;bac;Data Scientist;57.73;non;0;6
18493;18493;27/04/2010;Vert;46.0;9.0;41918.0;M;bac;Data Scientist;72.27;non;0;7
18494;18494;26/10/2014;Hazel;28.0;7.0;35498.0;F;master;Data Engineer;84.63;oui;0;9
18495;18495;30/10/2013;Hazel;35.0;13.0;38542.0;M;licence;Data Engineer;71.2;oui;0;13
18496;18496;25/10/2013;Hazel;41.0;5.0;38135.0;M;licence;Data Engineer;66.49;non;0;15
18497;18497;28/03/2012;Bleu;35.0;14.0;33913.0;M;licence;Data Scientist;79.6;non;0;13
18498;18498;11/11/2013;Vert;27.0;14.0;31744.0;M;licence;Data Scientist;80.76;non;0;6
18499;18499;07/07/2013;Marron;44.0;9.0;38171.0;M;doctorat;Data Engineer;53.79;oui;0;14
18500;18500;25/01/2010;Bleu;42.0;11.0;32864.0;F;bac;Data Analyst;56.68;non;0;1
18501;18501;04/12/2011;Marron;29.0;6.0;32296.0;F;master;Data Analyst;60.0;non;1;4
18502;18502;06/05/2010;Bleu;12.0;7.0;28853.0;M;master;Data Scientist;90.39;non;1;10
